[Gene ID]	[source_id]	[Input Ortholog(s)]	
CNAG_05628	CNAG_05628-t26_1	 CNH02700	
CNAG_05629	CNAG_05629-t26_1	 CNH02710	
CNAG_05630	CNAG_05630-t26_1	 CNH02720	
CNAG_05631	CNAG_05631-t26_1	 CNH02730	
CNAG_05632	CNAG_05632-t26_1	 CNH02735	
CNAG_05633	CNAG_05633-t26_1	 CNH02740	
CNAG_05634	CNAG_05634-t26_1	 CNH02750	
CNAG_05635	CNAG_05635-t26_1	 CNH02760	
CNAG_05636	CNAG_05636-t26_1	 CNH02770	
CNAG_05637	CNAG_05637-t26_1	 CNH02780	
CNAG_05638	CNAG_05638-t26_1	 CNH02790	
CNAG_05639	CNAG_05639-t26_1	 CNH02800	
CNAG_05640	CNAG_05640-t26_1	 CNH02810	
CNAG_05641	CNAG_05641-t26_1	 CNH02815	
CNAG_05641	CNAG_05641-t26_2	 CNH02815	
CNAG_05642	CNAG_05642-t26_1	 CNH02820	
CNAG_05643	CNAG_05643-t26_1	 CNH02825	
CNAG_05644	CNAG_05644-t26_1	 CNH02830	
CNAG_05645	CNAG_05645-t26_1	 CNH02840, CNH02850	
CNAG_05646	CNAG_05646-t26_1	 CNH02840, CNH02850	
CNAG_05647	CNAG_05647-t26_1	 CNH02860	
CNAG_05648	CNAG_05648-t26_1	 CNH02870	
CNAG_05649	CNAG_05649-t26_1	 CNH02880	
CNAG_05650	CNAG_05650-t26_1	 CNH02890	
CNAG_05650	CNAG_05650-t26_2	 CNH02890	
CNAG_05652	CNAG_05652-t26_1	 CNH02900	
CNAG_05653	CNAG_05653-t26_1	 CNH02910	
CNAG_05654	CNAG_05654-t26_1	 CNH02920	
CNAG_05655	CNAG_05655-t26_1	 CNH02930	
CNAG_05656	CNAG_05656-t26_1	 CNH02940	
CNAG_05657	CNAG_05657-t26_1	 CNH02950	
CNAG_05658	CNAG_05658-t26_1	 CNH02960	
CNAG_05659	CNAG_05659-t26_1	 CNH02965	
CNAG_05660	CNAG_05660-t26_1	 CNH02970	
CNAG_05661	CNAG_05661-t26_1	 CNH02980	
CNAG_05662	CNAG_05662-t26_1	 CNH02990	
CNAG_05663	CNAG_05663-t26_1	 CNH03000	
CNAG_05664	CNAG_05664-t26_1	 CNH03010	
CNAG_05665	CNAG_05665-t26_1	 CNH03013	
CNAG_05671	CNAG_05671-t26_1	 CNF03020	
CNAG_05672	CNAG_05672-t26_1	 CNF03010	
CNAG_05673	CNAG_05673-t26_1	 CNF03000	
CNAG_05673	CNAG_05673-t26_2	 CNF03000	
CNAG_05674	CNAG_05674-t26_1	 CNF02990	
CNAG_05675	CNAG_05675-t26_1	 CNF02980	
CNAG_05677	CNAG_05677-t26_1	 CNF02970	
CNAG_05678	CNAG_05678-t26_1	 CNF02960	
CNAG_05679	CNAG_05679-t26_1	 CNF02950	
CNAG_05682	CNAG_05682-t26_1	 CNF02920	
CNAG_05683	CNAG_05683-t26_1	 CNF02910	
CNAG_05684	CNAG_05684-t26_1	 CNF02900	
CNAG_05685	CNAG_05685-t26_1	 CNF02890	
CNAG_05686	CNAG_05686-t26_1	 CNF02875	
CNAG_05687	CNAG_05687-t26_1	 CNF02870	
CNAG_05688	CNAG_05688-t26_1	 CNF02860	
CNAG_05689	CNAG_05689-t26_1	 CNF02850	
CNAG_05690	CNAG_05690-t26_1	 CNF02840	
CNAG_05692	CNAG_05692-t26_1	 CNF02820	
CNAG_05693	CNAG_05693-t26_1	 CNF02810	
CNAG_05694	CNAG_05694-t26_1	 CNF02800	
CNAG_05695	CNAG_05695-t26_1	 CNF02770	
CNAG_05696	CNAG_05696-t26_1	 CNF02760	
CNAG_05697	CNAG_05697-t26_1	 CNF02750	
CNAG_05698	CNAG_05698-t26_1	 CNF02740	
CNAG_05699	CNAG_05699-t26_1	 CNF02735	
CNAG_05700	CNAG_05700-t26_1	 CNF02730	
CNAG_05701	CNAG_05701-t26_1	 CNF02720	
CNAG_05702	CNAG_05702-t26_1	 CNF02715	
CNAG_05703	CNAG_05703-t26_1	 CNF02710	
CNAG_05704	CNAG_05704-t26_1	 CNF02700	
CNAG_05705	CNAG_05705-t26_1	 CNF02690	
CNAG_05706	CNAG_05706-t26_1	 CNF02680	
CNAG_05707	CNAG_05707-t26_1	 CNF02670	
CNAG_05708	CNAG_05708-t26_1	 CNF02660	
CNAG_05711	CNAG_05711-t26_1	 CNF02640	
CNAG_05712	CNAG_05712-t26_1	 CNF02630	
CNAG_05713	CNAG_05713-t26_1	 CNF02620	
CNAG_05714	CNAG_05714-t26_1	 CNF02610	
CNAG_05715	CNAG_05715-t26_1	 CNF02590	
CNAG_05716	CNAG_05716-t26_1	 CNF02580	
CNAG_05717	CNAG_05717-t26_1	 CNF02570	
CNAG_05718	CNAG_05718-t26_1	 CNF02560	
CNAG_05719	CNAG_05719-t26_1	 CNF02550	
CNAG_05720	CNAG_05720-t26_1	 CNF02540	
CNAG_05721	CNAG_05721-t26_1	 CNF02530	
CNAG_05722	CNAG_05722-t26_1	 CNF02520	
CNAG_05723	CNAG_05723-t26_1	 CNF02510	
CNAG_05724	CNAG_05724-t26_1	 CNF02490	
CNAG_05725	CNAG_05725-t26_1	 CNF02480	
CNAG_05726	CNAG_05726-t26_1	 CNF02470	
CNAG_05727	CNAG_05727-t26_1	 CNF02450	
CNAG_05728	CNAG_05728-t26_1	 CNF02445	
CNAG_05729	CNAG_05729-t26_1	 CNF02440	
CNAG_05730	CNAG_05730-t26_1	 CNF02430	
CNAG_05731	CNAG_05731-t26_1	 CNF02420	
CNAG_05732	CNAG_05732-t26_1	 CNF02415	
CNAG_05733	CNAG_05733-t26_1	 CNF02410	
CNAG_05734	CNAG_05734-t26_1	 CNF02400	
CNAG_05734	CNAG_05734-t26_2	 CNF02400	
CNAG_05735	CNAG_05735-t26_1	 CNF02395	
CNAG_05735	CNAG_05735-t26_2	 CNF02395	
CNAG_05736	CNAG_05736-t26_1	 CNF02393	
CNAG_05737	CNAG_05737-t26_1	 CNF02390	
CNAG_05738	CNAG_05738-t26_1	 CNF02385	
CNAG_05739	CNAG_05739-t26_1	 CNF02380	
CNAG_05740	CNAG_05740-t26_1	 CNF02370	
CNAG_05740	CNAG_05740-t26_2	 CNF02370	
CNAG_05741	CNAG_05741-t26_1	 CNF02360	
CNAG_05741	CNAG_05741-t26_2	 CNF02360	
CNAG_05742	CNAG_05742-t26_1	 CNF02350	
CNAG_05743	CNAG_05743-t26_1	 CNF02340	
CNAG_05744	CNAG_05744-t26_1	 CNF02330	
CNAG_05745	CNAG_05745-t26_1	 CNF02320	
CNAG_05746	CNAG_05746-t26_1	 CNF02315	
CNAG_05746	CNAG_05746-t26_2	 CNF02315	
CNAG_05747	CNAG_05747-t26_1	 CNF02310	
CNAG_05747	CNAG_05747-t26_2	 CNF02310	
CNAG_05747	CNAG_05747-t26_3	 CNF02310	
CNAG_05748	CNAG_05748-t26_1	 CNF02300	
CNAG_05748	CNAG_05748-t26_2	 CNF02300	
CNAG_05749	CNAG_05749-t26_1	 CNF02290	
CNAG_05750	CNAG_05750-t26_1	 CNF02280	
CNAG_05751	CNAG_05751-t26_1	 CNF02270	
CNAG_05752	CNAG_05752-t26_1	 CNF02260	
CNAG_05753	CNAG_05753-t26_1	 CNF02250	
CNAG_05753	CNAG_05753-t26_2	 CNF02250	
CNAG_05755	CNAG_05755-t26_1	 CNF02230	
CNAG_05756	CNAG_05756-t26_1	 CNF02220	
CNAG_05757	CNAG_05757-t26_1	 CNF02210	
CNAG_05758	CNAG_05758-t26_1	 CNF02190	
CNAG_05759	CNAG_05759-t26_1	 CNF02180	
CNAG_05761	CNAG_05761-t26_1	 CNF01190, CNF02160	
CNAG_05762	CNAG_05762-t26_1	 CNF02150	
CNAG_05763	CNAG_05763-t26_1	 CNF02145	
CNAG_05764	CNAG_05764-t26_1	 CNF02140	
CNAG_05765	CNAG_05765-t26_1	 CNF02130	
CNAG_05766	CNAG_05766-t26_1	 CNF02120	
CNAG_05767	CNAG_05767-t26_1	 CNF02100, CNF02110	
CNAG_05767	CNAG_05767-t26_2	 CNF02100, CNF02110	
CNAG_05768	CNAG_05768-t26_1	 CNF02100, CNF02110	
CNAG_05769	CNAG_05769-t26_1	 CNF02090	
CNAG_05770	CNAG_05770-t26_1	 CNF02080	
CNAG_05771	CNAG_05771-t26_1	 CNF02070	
CNAG_05771	CNAG_05771-t26_2	 CNF02070	
CNAG_05772	CNAG_05772-t26_1	 CNF02060	
CNAG_05773	CNAG_05773-t26_1	 CNF02050	
CNAG_05774	CNAG_05774-t26_1	 CNF02040	
CNAG_05774	CNAG_05774-t26_2	 CNF02040	
CNAG_05775	CNAG_05775-t26_1	 CNF02030	
CNAG_05776	CNAG_05776-t26_1	 CNF02020	
CNAG_05777	CNAG_05777-t26_1	 CNF02010	
CNAG_05778	CNAG_05778-t26_1	 CNF02000	
CNAG_05778	CNAG_05778-t26_2	 CNF02000	
CNAG_05781	CNAG_05781-t26_1	 CNF01970	
CNAG_05782	CNAG_05782-t26_1	 CNF01960	
CNAG_05783	CNAG_05783-t26_1	 CNF01950	
CNAG_05784	CNAG_05784-t26_1	 CNF01940	
CNAG_05784	CNAG_05784-t26_2	 CNF01940	
CNAG_05785	CNAG_05785-t26_1	 CNF01930	
CNAG_05786	CNAG_05786-t26_1	 CNF01915	
CNAG_05786	CNAG_05786-t26_2	 CNF01915	
CNAG_05787	CNAG_05787-t26_1	 CNF01910	
CNAG_05788	CNAG_05788-t26_1	 CNF01900	
CNAG_05789	CNAG_05789-t26_1	 CNF01890	
CNAG_05791	CNAG_05791-t26_1	 CNF01870	
CNAG_05792	CNAG_05792-t26_1	 CNF01860	
CNAG_05793	CNAG_05793-t26_1	 CNF01850	
CNAG_05794	CNAG_05794-t26_1	 CNF01840	
CNAG_05795	CNAG_05795-t26_1	 CNF01830	
CNAG_05797	CNAG_05797-t26_1	 CNF01810	
CNAG_05798	CNAG_05798-t26_1	 CNF01805	
CNAG_05799	CNAG_05799-t26_1	 CNF01800	
CNAG_05800	CNAG_05800-t26_1	 CNF01790	
CNAG_05801	CNAG_05801-t26_1	 CNF01780	
CNAG_05802	CNAG_05802-t26_1	 CNF01770	
CNAG_05803	CNAG_05803-t26_1	 CNF01760	
CNAG_05804	CNAG_05804-t26_1	 CNF01750	
CNAG_05805	CNAG_05805-t26_1	 CNF01740	
CNAG_05806	CNAG_05806-t26_1	 CNF01730	
CNAG_05807	CNAG_05807-t26_1	 CNF01720	
CNAG_05808	CNAG_05808-t26_1	 CNF01710	
CNAG_05809	CNAG_05809-t26_1	 CNF01700	
CNAG_05810	CNAG_05810-t26_1	 CNF01690	
CNAG_05811	CNAG_05811-t26_1	 CNF01680	
CNAG_05812	CNAG_05812-t26_1	 CNF01670	
CNAG_05812	CNAG_05812-t26_2	 CNF01670	
CNAG_05813	CNAG_05813-t26_1	 CNF01660	
CNAG_05814	CNAG_05814-t26_1	 CNF01650	
CNAG_05815	CNAG_05815-t26_1	 CNF01640	
CNAG_05816	CNAG_05816-t26_1	 CNF01630	
CNAG_05817	CNAG_05817-t26_1	 CNF01620	
CNAG_05818	CNAG_05818-t26_1	 CNF01610	
CNAG_05819	CNAG_05819-t26_1	 CNF01600	
CNAG_05820	CNAG_05820-t26_1	 CNF01590	
CNAG_05822	CNAG_05822-t26_1	 CNF01580	
CNAG_05823	CNAG_05823-t26_1	 CNF01570	
CNAG_05824	CNAG_05824-t26_1	 CNF01560	
CNAG_05825	CNAG_05825-t26_1	 CNF01550	
CNAG_05826	CNAG_05826-t26_1	 CNF01540	
CNAG_05827	CNAG_05827-t26_1	 CNF01530	
CNAG_05828	CNAG_05828-t26_1	 CNF01520	
CNAG_05829	CNAG_05829-t26_1	 CNF01510	
CNAG_05830	CNAG_05830-t26_1	 CNF01500	
CNAG_05830	CNAG_05830-t26_2	 CNF01500	
CNAG_05831	CNAG_05831-t26_1	 CNF01480	
CNAG_05833	CNAG_05833-t26_1	 CNF01460, CNF01470	
CNAG_05834	CNAG_05834-t26_1	 CNF01450	
CNAG_05834	CNAG_05834-t26_2	 CNF01450	
CNAG_05835	CNAG_05835-t26_1	 CNF01440	
CNAG_05835	CNAG_05835-t26_2	 CNF01440	
CNAG_05836	CNAG_05836-t26_1	 CNF01430	
CNAG_05838	CNAG_05838-t26_1	 CNF01350	
CNAG_05839	CNAG_05839-t26_1	 CNF01340	
CNAG_05839	CNAG_05839-t26_2	 CNF01340	
CNAG_05840	CNAG_05840-t26_1	 CNF01330	
CNAG_05841	CNAG_05841-t26_1	 CNF01320	
CNAG_05842	CNAG_05842-t26_1	 CNF01310	
CNAG_05843	CNAG_05843-t26_1	 CNF01300	
CNAG_05844	CNAG_05844-t26_1	 CNF01290	
CNAG_05845	CNAG_05845-t26_1	 CNF01280	
CNAG_05846	CNAG_05846-t26_1	 CNF01270	
CNAG_05847	CNAG_05847-t26_1	 CNF01260	
CNAG_05848	CNAG_05848-t26_1	 CNF01250	
CNAG_05851	CNAG_05851-t26_1	 CNF01210	
CNAG_05852	CNAG_05852-t26_1	 CNF01200	
CNAG_05853	CNAG_05853-t26_1	 CNF01190, CNF02160	
CNAG_05854	CNAG_05854-t26_1	 CNF01180	
CNAG_05855	CNAG_05855-t26_1	 CNF01170	
CNAG_05858	CNAG_05858-t26_1	 CNF01150	
CNAG_05859	CNAG_05859-t26_1	 CNF01140	
CNAG_05860	CNAG_05860-t26_1	 CNF01130	
CNAG_05860	CNAG_05860-t26_2	 CNF01130	
CNAG_05861	CNAG_05861-t26_1	 CNF01120	
CNAG_05861	CNAG_05861-t26_2	 CNF01120	
CNAG_05862	CNAG_05862-t26_1	 CNF01110	
CNAG_05862	CNAG_05862-t26_2	 CNF01110	
CNAG_05863	CNAG_05863-t26_1	 CNF01100	
CNAG_05864	CNAG_05864-t26_1	 CNF01090	
CNAG_05865	CNAG_05865-t26_1	 CNF01080	
CNAG_05866	CNAG_05866-t26_1	 CNF01070	
CNAG_05867	CNAG_05867-t26_1	 CNF01060	
CNAG_05869	CNAG_05869-t26_1	 CNF01040	
CNAG_05870	CNAG_05870-t26_1	 CNF01030	
CNAG_05870	CNAG_05870-t26_2	 CNF01030	
CNAG_05871	CNAG_05871-t26_1	 CNF01020	
CNAG_05872	CNAG_05872-t26_1	 CNF01000	
CNAG_05873	CNAG_05873-t26_1	 CNF00990	
CNAG_05874	CNAG_05874-t26_1	 CNF00980	
CNAG_05875	CNAG_05875-t26_1	 CNF00970	
CNAG_05876	CNAG_05876-t26_1	 CNF00960	
CNAG_05876	CNAG_05876-t26_2	 CNF00960	
CNAG_05876	CNAG_05876-t26_3	 CNF00960	
CNAG_05877	CNAG_05877-t26_1	 CNF00950	
CNAG_05878	CNAG_05878-t26_1	 CNF00940	
CNAG_05880	CNAG_05880-t26_1	 CNF00930	
CNAG_05881	CNAG_05881-t26_1	 CNF00920	
CNAG_05882	CNAG_05882-t26_1	 CNF00910	
CNAG_05882	CNAG_05882-t26_2	 CNF00910	
CNAG_05884	CNAG_05884-t26_1	 CNF00890	
CNAG_05885	CNAG_05885-t26_1	 CNF00880	
CNAG_05886	CNAG_05886-t26_1	 CNF00870	
CNAG_05887	CNAG_05887-t26_1	 CNF00860	
CNAG_05889	CNAG_05889-t26_1	 CNF00830	
CNAG_05890	CNAG_05890-t26_1	 CNF00825	
CNAG_05891	CNAG_05891-t26_1	 CNF00820	
CNAG_05892	CNAG_05892-t26_1	 CNF00810	
CNAG_05893	CNAG_05893-t26_1	 CNF00800	
CNAG_05894	CNAG_05894-t26_1	 CNF00790	
CNAG_05895	CNAG_05895-t26_1	 CNF00780	
CNAG_05896	CNAG_05896-t26_1	 CNF00770	
CNAG_05897	CNAG_05897-t26_1	 CNF00760	
CNAG_05898	CNAG_05898-t26_1	 CNF00750	
CNAG_05899	CNAG_05899-t26_1	 CNF00740	
CNAG_05900	CNAG_05900-t26_1	 CNF00730	
CNAG_05901	CNAG_05901-t26_1	 CNF00720	
CNAG_05902	CNAG_05902-t26_1	 CNF00710	
CNAG_05903	CNAG_05903-t26_1	 CNF00680	
CNAG_05904	CNAG_05904-t26_1	 CNF00670	
CNAG_05905	CNAG_05905-t26_1	 CNF00660	
CNAG_05906	CNAG_05906-t26_1	 CNF00655	
CNAG_05907	CNAG_05907-t26_1	 CNF00650	
CNAG_05908	CNAG_05908-t26_1	 CNF00640	
CNAG_05909	CNAG_05909-t26_1	 CNF00630	
CNAG_05912	CNAG_05912-t26_1	 CNF00620	
CNAG_05913	CNAG_05913-t26_1	 CNF00610	
CNAG_05914	CNAG_05914-t26_1	 CNF00460, CNF00600	
CNAG_05915	CNAG_05915-t26_1	 CNF00590	
CNAG_05916	CNAG_05916-t26_1	 CNF00585	
CNAG_05917	CNAG_05917-t26_1	 CNF00580	
CNAG_05918	CNAG_05918-t26_1	 CNF00570	
CNAG_05919	CNAG_05919-t26_1	 CNF00560	
CNAG_05920	CNAG_05920-t26_1	 CNF00550	
CNAG_05921	CNAG_05921-t26_1	 CNF00540	
CNAG_05924	CNAG_05924-t26_1	 CNF00510	
CNAG_05925	CNAG_05925-t26_1	 CNF00500	
CNAG_05926	CNAG_05926-t26_1	 CNF00490	
CNAG_05927	CNAG_05927-t26_1	 CNF00480	
CNAG_05928	CNAG_05928-t26_1	 CNF00470	
CNAG_05928	CNAG_05928-t26_2	 CNF00470	
CNAG_05929	CNAG_05929-t26_1	 CNF00460, CNF00600	
CNAG_05930	CNAG_05930-t26_1	 CNF00450	
CNAG_05931	CNAG_05931-t26_1	 CNF00440	
CNAG_05932	CNAG_05932-t26_1	 CNF00430	
CNAG_05933	CNAG_05933-t26_1	 CNF00420	
CNAG_05934	CNAG_05934-t26_1	 CNF00410	
CNAG_05935	CNAG_05935-t26_1	 CNF00400	
CNAG_05936	CNAG_05936-t26_1	 CNF00390	
CNAG_05937	CNAG_05937-t26_1	 CNM00270	
CNAG_05937	CNAG_05937-t26_2	 CNM00270	
CNAG_05939	CNAG_05939-t26_1	 CNF00380	
CNAG_05939	CNAG_05939-t26_2	 CNF00380	
CNAG_05940	CNAG_05940-t26_1	 CNF00370	
CNAG_05962	CNAG_05962-t26_1	 CNF00195	
CNAG_05962	CNAG_05962-t26_2	 CNF00195	
CNAG_05962	CNAG_05962-t26_3	 CNF00195	
CNAG_05963	CNAG_05963-t26_1	 CNF00190	
CNAG_05964	CNAG_05964-t26_1	 CNF00180	
CNAG_05965	CNAG_05965-t26_1	 CNF00170	
CNAG_05967	CNAG_05967-t26_1	 CNF00163	
CNAG_05968	CNAG_05968-t26_1	 CNF00160	
CNAG_05969	CNAG_05969-t26_1	 CNF00150	
CNAG_05970	CNAG_05970-t26_1	 CNF00140	
CNAG_05972	CNAG_05972-t26_1	 CNF00125	
CNAG_05973	CNAG_05973-t26_1	 CNF00120	
CNAG_05975	CNAG_05975-t26_1	 CNF00100	
CNAG_05976	CNAG_05976-t26_1	 CNF00090	
CNAG_05977	CNAG_05977-t26_1	 CNF00080	
CNAG_05978	CNAG_05978-t26_1	 CNF00070	
CNAG_05979	CNAG_05979-t26_1	 CNF00050	
CNAG_05980	CNAG_05980-t26_1	 CNF00040	
CNAG_05981	CNAG_05981-t26_1	 CNF00030	
CNAG_05981	CNAG_05981-t26_2	 CNF00030	
CNAG_05981	CNAG_05981-t26_3	 CNF00030	
CNAG_05982	CNAG_05982-t26_1	 CNF00020	
CNAG_05993	CNAG_05993-t26_1	 CNM00010	
CNAG_05993	CNAG_05993-t26_2	 CNM00010	
CNAG_05994	CNAG_05994-t26_1	 CNM00030	
CNAG_05995	CNAG_05995-t26_1	 CNM00040	
CNAG_05996	CNAG_05996-t26_1	 CNM00050	
CNAG_05997	CNAG_05997-t26_1	 CNM00060	
CNAG_05998	CNAG_05998-t26_1	 CNM00070	
CNAG_05999	CNAG_05999-t26_1	 CNM00080	
CNAG_06000	CNAG_06000-t26_1	 CNM00090	
CNAG_06001	CNAG_06001-t26_1	 CNM00100	
CNAG_06002	CNAG_06002-t26_1	 CNM00110	
CNAG_06003	CNAG_06003-t26_1	 CNM00120	
CNAG_06004	CNAG_06004-t26_1	 CNM00130	
CNAG_06005	CNAG_06005-t26_1	 CNM00140	
CNAG_06006	CNAG_06006-t26_1	 CNM00150	
CNAG_06007	CNAG_06007-t26_1	 CNM00160	
CNAG_06008	CNAG_06008-t26_1	 CNM00170	
CNAG_06009	CNAG_06009-t26_1	 CNM00180	
CNAG_06010	CNAG_06010-t26_1	 CNM00220	
CNAG_06010	CNAG_06010-t26_2	 CNM00220	
CNAG_06011	CNAG_06011-t26_1	 CNM00230	
CNAG_06012	CNAG_06012-t26_1	 CNM00240	
CNAG_06013	CNAG_06013-t26_1	 CNM00250	
CNAG_06016	CNAG_06016-t26_1	 CNM00260	
CNAG_06018	CNAG_06018-t26_1	 CNM00290	
CNAG_06018	CNAG_06018-t26_2	 CNM00290	
CNAG_06019	CNAG_06019-t26_1	 CNM00300	
CNAG_06019	CNAG_06019-t26_2	 CNM00300	
CNAG_06020	CNAG_06020-t26_1	 CNM00310	
CNAG_06021	CNAG_06021-t26_1	 CNM00320	
CNAG_06022	CNAG_06022-t26_1	 CNM00330	
CNAG_06023	CNAG_06023-t26_1	 CNM00340	
CNAG_06024	CNAG_06024-t26_1	 CNM00350	
CNAG_06026	CNAG_06026-t26_1	 CNM00360	
CNAG_06027	CNAG_06027-t26_1	 CNM00370	
CNAG_06028	CNAG_06028-t26_1	 CNM00380	
CNAG_06029	CNAG_06029-t26_1	 CNM00390	
CNAG_06030	CNAG_06030-t26_1	 CNM00400	
CNAG_06032	CNAG_06032-t26_1	 CNM00440	
CNAG_06032	CNAG_06032-t26_2	 CNM00440	
CNAG_06033	CNAG_06033-t26_1	 CNM00450	
CNAG_06034	CNAG_06034-t26_1	 CNM00460	
CNAG_06035	CNAG_06035-t26_1	 CNM00470	
CNAG_06036	CNAG_06036-t26_1	 CNM00480	
CNAG_06048	CNAG_06048-t26_1	 CNM00580	
CNAG_06049	CNAG_06049-t26_1	 CNM00590	
CNAG_06050	CNAG_06050-t26_1	 CNM00600	
CNAG_06050	CNAG_06050-t26_2	 CNM00600	
CNAG_06051	CNAG_06051-t26_1	 CNM00610	
CNAG_06052	CNAG_06052-t26_1	 CNM00620	
CNAG_06055	CNAG_06055-t26_1	 CNM00640	
CNAG_06056	CNAG_06056-t26_1	 CNM00650	
CNAG_06058	CNAG_06058-t26_1	 CNM00670	
CNAG_06059	CNAG_06059-t26_1	 CNM00680	
CNAG_06060	CNAG_06060-t26_1	 CNM00690	
CNAG_06061	CNAG_06061-t26_1	 CNM00700	
CNAG_06063	CNAG_06063-t26_1	 CNM00720	
CNAG_06064	CNAG_06064-t26_1	 CNM00730	
CNAG_06065	CNAG_06065-t26_1	 CNM00740	
CNAG_06065	CNAG_06065-t26_2	 CNM00740	
CNAG_06066	CNAG_06066-t26_1	 CNM00760	
CNAG_06067	CNAG_06067-t26_1	 CNM00770	
CNAG_06068	CNAG_06068-t26_1	 CNM00780	
CNAG_06071	CNAG_06071-t26_1	 CNM00810	
CNAG_06072	CNAG_06072-t26_1	 CNM00820	
CNAG_06074	CNAG_06074-t26_1	 CNM00830	
CNAG_06074	CNAG_06074-t26_2	 CNM00830	
CNAG_06075	CNAG_06075-t26_1	 CNM00840	
CNAG_06076	CNAG_06076-t26_1	 CNM00850	
CNAG_06077	CNAG_06077-t26_1	 CNM00860	
CNAG_06078	CNAG_06078-t26_1	 CNM00870	
CNAG_06079	CNAG_06079-t26_1	 CNM00880	
CNAG_06080	CNAG_06080-t26_1	 CNM00890	
CNAG_06081	CNAG_06081-t26_1	 CNM00900	
CNAG_06082	CNAG_06082-t26_1	 CNM00910	
CNAG_06085	CNAG_06085-t26_1	 CNM00920	
CNAG_06086	CNAG_06086-t26_1	 CNM00930	
CNAG_06087	CNAG_06087-t26_1	 CNM00940	
CNAG_06088	CNAG_06088-t26_1	 CNM00950	
CNAG_06088	CNAG_06088-t26_2	 CNM00950	
CNAG_06090	CNAG_06090-t26_1	 CNM00970	
CNAG_06092	CNAG_06092-t26_1	 CNM00990	
CNAG_06093	CNAG_06093-t26_1	 CNM01000	
CNAG_06095	CNAG_06095-t26_1	 CNM01020	
CNAG_06096	CNAG_06096-t26_1	 CNM01030	
CNAG_06097	CNAG_06097-t26_1	 CNM01040	
CNAG_06098	CNAG_06098-t26_1	 CNM01050	
CNAG_06099	CNAG_06099-t26_1	 CNM01060	
CNAG_06100	CNAG_06100-t26_1	 CNM01070	
CNAG_06101	CNAG_06101-t26_1	 CNM01080, CNM01090	
CNAG_06102	CNAG_06102-t26_1	 CNM01080, CNM01090	
CNAG_06102	CNAG_06102-t26_2	 CNM01080, CNM01090	
CNAG_06102	CNAG_06102-t26_3	 CNM01080, CNM01090	
CNAG_06102	CNAG_06102-t26_4	 CNM01080, CNM01090	
CNAG_06103	CNAG_06103-t26_1	 CNM01100	
CNAG_06104	CNAG_06104-t26_1	 CNM01110	
CNAG_06105	CNAG_06105-t26_1	 CNM01115	
CNAG_06106	CNAG_06106-t26_1	 CNM01120	
CNAG_06107	CNAG_06107-t26_1	 CNM01130	
CNAG_06108	CNAG_06108-t26_1	 CNM01135	
CNAG_06108	CNAG_06108-t26_2	 CNM01135	
CNAG_06109	CNAG_06109-t26_1	 CNM01150	
CNAG_06109	CNAG_06109-t26_2	 CNM01150	
CNAG_06112	CNAG_06112-t26_1	 CNM01170	
CNAG_06113	CNAG_06113-t26_1	 CNM01180	
CNAG_06114	CNAG_06114-t26_1	 CNM01190	
CNAG_06115	CNAG_06115-t26_1	 CNM01200	
CNAG_06117	CNAG_06117-t26_1	 CNM01230	
CNAG_06117	CNAG_06117-t26_2	 CNM01230	
CNAG_06117	CNAG_06117-t26_3	 CNM01230	
CNAG_06118	CNAG_06118-t26_1	 CNM01240	
CNAG_06119	CNAG_06119-t26_1	 CNM01250	
CNAG_06120	CNAG_06120-t26_1	 CNM01260	
CNAG_06121	CNAG_06121-t26_1	 CNM01270	
CNAG_06121	CNAG_06121-t26_2	 CNM01270	
CNAG_06122	CNAG_06122-t26_1	 CNM01280	
CNAG_06123	CNAG_06123-t26_1	 CNM01290	
CNAG_06125	CNAG_06125-t26_1	 CNM01300	
CNAG_06126	CNAG_06126-t26_1	 CNM01310	
CNAG_06127	CNAG_06127-t26_1	 CNM01320	
CNAG_06128	CNAG_06128-t26_1	 CNM01330	
CNAG_06129	CNAG_06129-t26_1	 CNM01340	
CNAG_06130	CNAG_06130-t26_1	 CNM01350	
CNAG_06131	CNAG_06131-t26_1	 CNM01360	
CNAG_06132	CNAG_06132-t26_1	 CNM01370	
CNAG_06134	CNAG_06134-t26_1	 CNM01380	
CNAG_06136	CNAG_06136-t26_1	 CNM01390	
CNAG_06138	CNAG_06138-t26_1	 CNM01400	
CNAG_06139	CNAG_06139-t26_1	 CNM01410	
CNAG_06140	CNAG_06140-t26_1	 CNM01420	
CNAG_06141	CNAG_06141-t26_1	 CNM01430	
CNAG_06142	CNAG_06142-t26_1	 CNM01440	
CNAG_06143	CNAG_06143-t26_1	 CNM01450	
CNAG_06144	CNAG_06144-t26_1	 CNM01460	
CNAG_06145	CNAG_06145-t26_1	 CNM01470	
CNAG_06145	CNAG_06145-t26_2	 CNM01470	
CNAG_06147	CNAG_06147-t26_1	 CNM01490	
CNAG_06148	CNAG_06148-t26_1	 CNM01500	
CNAG_06149	CNAG_06149-t26_1	 CNM01510	
CNAG_06149	CNAG_06149-t26_2	 CNM01510	
CNAG_06150	CNAG_06150-t26_1	 CNM01520	
CNAG_06151	CNAG_06151-t26_1	 CNM01530	
CNAG_06152	CNAG_06152-t26_1	 CNM01540	
CNAG_06153	CNAG_06153-t26_1	 CNM01550	
